Lon,Lat,Station_ID,Date,Year,Month,Day,Max_temp,Min_temp,Mean_temp,Total_precip,Snow_on_grnd,Speed_max_gust_wind,,,,,,,,,,
-73.93,45.43,SADB_1,2023-05-22,2023,5,22,15.5,3.3,9.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-05-23,2023,5,23,23.1,1.6,12.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-05-24,2023,5,24,15.1,7.3,11.2,6.1,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-05-25,2023,5,25,18.7,5.3,12,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-05-26,2023,5,26,22.4,3.9,13.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-05-27,2023,5,27,28,11.2,19.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-05-28,2023,5,28,31.5,13.9,22.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-05-29,2023,5,29,23,8.6,15.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-05-30,2023,5,30,28.2,8.3,18.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-05-31,2023,5,31,31.9,13.6,22.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-01,2023,6,1,34.8,16.5,25.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-02,2023,6,2,31.6,13.4,22.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-03,2023,6,3,20.4,8.3,14.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-04,2023,6,4,20,4.8,12.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-05,2023,6,5,22.7,7.1,14.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-06,2023,6,6,20.1,12.6,16.4,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-07,2023,6,7,16.4,10.8,13.6,1.1,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-08,2023,6,8,18.7,9.7,14.2,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-09,2023,6,9,18.4,11.1,14.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-10,2023,6,10,23.1,11.3,17.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-11,2023,6,11,26.5,14.1,20.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-12,2023,6,12,28.9,16.7,22.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-13,2023,6,13,21.7,13.1,17.4,14.3,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-14,2023,6,14,23.6,9.9,16.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-15,2023,6,15,25.6,13.5,19.5,19.1,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-16,2023,6,16,24,15.7,19.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-17,2023,6,17,16.8,13.4,15.1,8.9,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-18,2023,6,18,20,12.2,16.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-19,2023,6,19,21.4,11.8,16.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-20,2023,6,20,24.7,10.2,17.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-21,2023,6,21,26.4,13.4,19.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-22,2023,6,22,27.8,12.7,20.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-23,2023,6,23,30.2,13.2,21.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-24,2023,6,24,25.2,19.9,22.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-25,2023,6,25,25.6,18,21.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-26,2023,6,26,30,19.1,24.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-27,2023,6,27,26.4,19.7,23,3.1,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-28,2023,6,28,23,16.5,19.7,0.7,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-29,2023,6,29,24.4,16.8,20.6,15.7,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-06-30,2023,6,30,27.3,16.3,21.8,1.5,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-01,2023,7,1,23.9,16.8,20.4,28.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-02,2023,7,2,26.2,18.8,22.5,2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-03,2023,7,3,28.2,19.5,23.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-04,2023,7,4,28.4,18.4,23.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-05,2023,7,5,31.4,18.5,25,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-06,2023,7,6,,,,,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-07,2023,7,7,28.3,19.8,24.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-08,2023,7,8,28.9,20.6,24.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-09,2023,7,9,26.7,20,23.3,1.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-10,2023,7,10,21.8,19.5,20.7,9.5,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-11,2023,7,11,28.9,18.6,23.7,11.1,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-12,2023,7,12,25.1,15.6,20.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-13,2023,7,13,27.3,15.7,21.5,25.3,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-14,2023,7,14,25.7,14.6,20.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-15,2023,7,15,27.5,16.3,21.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-16,2023,7,16,27,20.2,23.6,3.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-17,2023,7,17,27.7,18.5,23.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-18,2023,7,18,26.5,18.3,22.4,14,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-19,2023,7,19,25.8,16.4,21.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-20,2023,7,20,27.1,15.2,21.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-21,2023,7,21,24.7,17.9,21.3,29.7,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-22,2023,7,22,24,16.5,20.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-23,2023,7,23,27.6,15.7,21.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-24,2023,7,24,27.9,16.6,22.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-25,2023,7,25,26.1,18.7,22.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-26,2023,7,26,28.3,19.6,23.9,0.3,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-27,2023,7,27,25.4,19.1,22.3,26.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-28,2023,7,28,27.4,20.4,23.9,29.9,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-29,2023,7,29,20.4,12.5,16.5,0.5,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-30,2023,7,30,23.9,11.2,17.6,14.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-07-31,2023,7,31,22.5,13.5,18,0.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-01,2023,8,1,21.6,10.8,16.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-02,2023,8,2,24,10.7,17.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-03,2023,8,3,24.9,15.9,20.4,7.5,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-04,2023,8,4,25.1,15.3,20.2,7.5,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-05,2023,8,5,24.5,14.6,19.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-06,2023,8,6,25.7,15.2,20.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-07,2023,8,7,21.5,15.3,18.4,3.9,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-08,2023,8,8,25.2,18.3,21.8,18.5,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-09,2023,8,9,27.1,16.4,21.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-10,2023,8,10,26.5,15.9,21.2,14.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-11,2023,8,11,23,14.4,18.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-12,2023,8,12,24.3,12.1,18.2,16.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-13,2023,8,13,24.7,16.9,20.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-14,2023,8,14,23.8,15.3,19.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-15,2023,8,15,25.8,14,19.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-16,2023,8,16,25.4,17.1,21.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-17,2023,8,17,27.7,15.5,21.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-18,2023,8,18,23.9,15.2,19.6,8.7,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-19,2023,8,19,19.4,14.3,16.8,4.9,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-20,2023,8,20,25.2,15.5,20.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-21,2023,8,21,21.8,11.9,16.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-22,2023,8,22,24.3,11.5,17.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-23,2023,8,23,25.3,10.5,17.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-24,2023,8,24,25.4,11,18.2,8.1,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-25,2023,8,25,20.8,16.3,18.5,0.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-26,2023,8,26,25.2,15.3,20.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-27,2023,8,27,23.1,12.4,17.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-28,2023,8,28,24.5,11.3,17.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-29,2023,8,29,25.4,14.2,19.8,1.3,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-30,2023,8,30,22.8,12.7,17.8,22.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-08-31,2023,8,31,20.5,10.2,15.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-01,2023,9,1,23.1,12.3,17.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-02,2023,9,2,24.3,11.3,17.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-03,2023,9,3,27.9,18.3,23.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-04,2023,9,4,29.5,18.8,24.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-05,2023,9,5,31.1,20.6,25.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-06,2023,9,6,31.6,21.5,26.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-07,2023,9,7,28.9,22,25.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-08,2023,9,8,26.9,16.9,21.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-09,2023,9,9,22.3,13.5,17.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-10,2023,9,10,17.8,13.7,15.7,14.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-11,2023,9,11,23.3,11.5,17.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-12,2023,9,12,21.4,13.9,17.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-13,2023,9,13,23.5,14.1,18.8,9.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-14,2023,9,14,16.4,11.2,13.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-15,2023,9,15,21.1,9,15.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-16,2023,9,16,22.6,11.2,16.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-17,2023,9,17,23.1,11.4,17.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-18,2023,9,18,18.8,15,16.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-19,2023,9,19,17.1,12.4,14.8,1.6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-20,2023,9,20,19.6,9.5,14.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-21,2023,9,21,,,,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-22,2023,9,22,,,,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-23,2023,9,23,21.7,8,14.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-24,2023,9,24,23.1,12.8,17.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-25,2023,9,25,20.2,11.4,15.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-26,2023,9,26,18.4,5.5,12,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-27,2023,9,27,20.5,4.2,12.4,0.5,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-28,2023,9,28,20.5,6.4,13.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-29,2023,9,29,19.3,8.8,14,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-09-30,2023,9,30,22.8,9.4,16.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-01,2023,10,1,24.7,10.7,17.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-02,2023,10,2,23.2,7.9,15.6,0.3,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-03,2023,10,3,27.2,16.6,21.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-04,2023,10,4,29.6,15,22.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-05,2023,10,5,28.7,14.4,21.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-06,2023,10,6,24,16.2,20.1,27.5,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-07,2023,10,7,17.1,9.1,13.1,59.3,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-08,2023,10,8,15.1,6.8,11,4.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-09,2023,10,9,12.2,7,9.6,1.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-10,2023,10,10,12.1,7.9,10,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-11,2023,10,11,12.7,7.2,9.9,2.1,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-12,2023,10,12,14.5,6.6,10.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-13,2023,10,13,15.8,5.6,10.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-14,2023,10,14,14.6,6.4,10.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-15,2023,10,15,13,7.1,10,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-16,2023,10,16,14.6,6.6,10.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-17,2023,10,17,13.6,6.9,10.3,0.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-18,2023,10,18,15,7,11,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-19,2023,10,19,16.9,9.8,13.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-20,2023,10,20,18.9,11.8,15.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-21,2023,10,21,14.2,8.3,11.2,12.3,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-22,2023,10,22,9,5.8,7.4,8.7,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-23,2023,10,23,10.3,1.9,6.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-24,2023,10,24,11.3,2.2,6.7,3.9,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-25,2023,10,25,19.7,10.1,14.9,3.6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-26,2023,10,26,17.7,14.7,16.2,6.3,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-27,2023,10,27,20.3,14.5,17.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-28,2023,10,28,20.2,3.7,12,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-29,2023,10,29,6,3.6,4.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-30,2023,10,30,4.4,0.2,2.3,7.9,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-10-31,2023,10,31,4.7,-2.5,1.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-01,2023,11,1,2.3,-1.9,0.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-02,2023,11,2,8.3,-3,2.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-03,2023,11,3,13.2,5.7,9.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-04,2023,11,4,9.9,1.6,5.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-05,2023,11,5,8.4,-0.1,4.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-06,2023,11,6,8.2,-3.2,2.5,1.1,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-07,2023,11,7,11,-0.2,5.4,6.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-08,2023,11,8,4.2,-2.1,1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-09,2023,11,9,3,-1.7,0.6,5.7,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-10,2023,11,10,6.9,1.2,4,0,1,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-11,2023,11,11,2.5,0,1.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-12,2023,11,12,0.8,-5.4,-2.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-13,2023,11,13,1.1,-7,-2.9,1.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-14,2023,11,14,3.6,-0.6,1.5,0.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-15,2023,11,15,11,0.1,5.5,0.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-16,2023,11,16,12,1.8,6.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-17,2023,11,17,18,2.9,10.5,6.5,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-18,2023,11,18,3.5,-0.2,1.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-19,2023,11,19,5.7,-3.1,1.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-20,2023,11,20,0.3,-7.8,-3.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-21,2023,11,21,2.7,-8,-2.7,10.7,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-22,2023,11,22,5.9,1.4,3.7,8.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-23,2023,11,23,4.8,0.9,2.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-24,2023,11,24,1.8,-7,-2.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-25,2023,11,25,3.8,-9,-2.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-26,2023,11,26,4.6,-0.9,1.8,7.1,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-27,2023,11,27,5.6,0.2,2.9,2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-28,2023,11,28,0.2,-5.6,-2.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-29,2023,11,29,-0.2,-7.9,-4.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-11-30,2023,11,30,7.7,-0.3,3.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-01,2023,12,1,8.2,2.8,5.5,3.6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-02,2023,12,2,2.8,-0.4,1.2,2.7,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-03,2023,12,3,0.1,-2,-1,12.9,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-04,2023,12,4,-1.5,-4.8,-3.2,6.1,19,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-05,2023,12,5,-3.9,-9.3,-6.6,0.2,19,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-06,2023,12,6,-6.4,-11.9,-9.1,2.5,17,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-07,2023,12,7,-7.3,-12.5,-9.9,1,16,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-08,2023,12,8,-3.6,-7.7,-5.6,0,15,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-09,2023,12,9,1.3,-6.3,-2.5,0,14,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-10,2023,12,10,5,1,3,8.7,10,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-11,2023,12,11,2.3,-5.1,-1.4,8.4,6,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-12,2023,12,12,4,-5.6,-0.8,1,5,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-13,2023,12,13,1,-5.8,-2.4,0,5,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-14,2023,12,14,3.3,-7.4,-2,0,5,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-15,2023,12,15,7.7,3.1,5.4,0,5,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-16,2023,12,16,3.8,-1.9,1,0.2,1,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-17,2023,12,17,8,-1.4,3.3,8.4,1,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-18,2023,12,18,8.3,4.8,6.6,46.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-19,2023,12,19,4.8,-5.9,-0.5,1.5,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-20,2023,12,20,-1.8,-8.2,-5,0.2,2,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-21,2023,12,21,-4.7,-9.5,-7.1,0.2,2,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-22,2023,12,22,-4.3,-10.9,-7.6,0.2,2,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-23,2023,12,23,-1.5,-8.7,-5.1,0,1,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-24,2023,12,24,1.4,-1.6,-0.1,0,2,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-25,2023,12,25,4.9,0.4,2.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-26,2023,12,26,7.5,1,4.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-27,2023,12,27,4.1,1.1,2.6,2.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-28,2023,12,28,3.2,0.9,2,0.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-29,2023,12,29,2.5,1.1,1.8,7.7,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-30,2023,12,30,1.1,-4.2,-1.5,0.9,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2023-12-31,2023,12,31,-4,-5.3,-4.6,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2023-01-01,2023,1,1,4.3,0.6,2.5,2.8,0,0,,,,,,,,,,
-73.74,45.47,PETI,2023-01-02,2023,1,2,4.2,0.6,2.4,0.5,0,0,,,,,,,,,,
-73.74,45.47,PETI,2023-01-03,2023,1,3,4.6,0.9,2.8,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2023-01-04,2023,1,4,3,-3.8,-0.4,8.7,0,49,,,,,,,,,,
-73.74,45.47,PETI,2023-01-05,2023,1,5,-2.6,-4.9,-3.8,0.6,0,47,,,,,,,,,,
-73.74,45.47,PETI,2023-01-06,2023,1,6,1.8,-4.3,-1.3,3.2,0,0,,,,,,,,,,
-73.74,45.47,PETI,2023-01-07,2023,1,7,0.3,-8,-3.9,0.2,0,33,,,,,,,,,,
-73.74,45.47,PETI,2023-01-08,2023,1,8,-3.1,-9,-6,0.2,0,31,,,,,,,,,,
-73.74,45.47,PETI,2023-01-09,2023,1,9,0.2,-4.9,-2.3,0,0,44,,,,,,,,,,
-73.74,45.47,PETI,2023-01-10,2023,1,10,-2.8,-10.2,-6.5,0.2,0,36,,,,,,,,,,
-73.74,45.47,PETI,2023-01-11,2023,1,11,-7.8,-12.4,-10.1,0.2,0,0,,,,,,,,,,
-73.74,45.47,PETI,2023-01-12,2023,1,12,-0.8,-7.9,-4.4,11.8,0,0,,,,,,,,,,
-73.74,45.47,PETI,2023-01-13,2023,1,13,-0.9,-5.2,-3,8.8,10,34,,,,,,,,,,
-73.74,45.47,PETI,2023-01-14,2023,1,14,-4.4,-14,-9.2,0.5,20,0,,,,,,,,,,
-73.74,45.47,PETI,2023-01-15,2023,1,15,-4,-13.7,-8.8,0.7,19,0,,,,,,,,,,
-73.74,45.47,PETI,2023-01-16,2023,1,16,-4.5,-15.7,-10.1,0.5,18,0,,,,,,,,,,
-73.74,45.47,PETI,2023-01-17,2023,1,17,-1.7,-11.2,-6.4,0.6,18,0,,,,,,,,,,
-73.74,45.47,PETI,2023-01-18,2023,1,18,1.8,-4.3,-1.3,1.6,18,0,,,,,,,,,,
